
Lista de Imoveis da Caixa;;Data de geracao:;25/06/2026;;;;;;
N do imovel;UF;Cidade;Bairro;Endereco;Preco;Valor de avaliacao;Desconto;Financiamento;Descricao;Modalidade de venda;Link de acesso
8787709772142;RS;CANOAS;RIO BRANCO;RUA MACHADINHO, N. 1580, Apto 103, BL 07;84918.42;175000;5148;Nao;Apartamento, 0.00 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709772142
8787710575460;RS;CANOAS;RIO BRANCO;RUA MACHADINHO, N. 1704, Apto 201, BL 4;71163.02;143000;5024;Nao;Apartamento, 69.02 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710575460
8787711483896;RS;CANOAS;RIO BRANCO;RUA MACHADINHO, N. 1704, Apto 101, BL 3;80592.86;160000;4963;Nao;Apartamento, 69.02 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711483896
8787704592162;RS;CANOAS;MATO GRANDE;RUA ROBERTO FRANCISCO BEHRENS, N. 303, Apto 101, BL 18;83111.39;165000;4963;Nao;Apartamento, 77.42 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704592162
8444407111230;RS;CANOAS;GUAJUVIRAS;AVENIDA 1, N. 527, Apto 404,  H104ATUAL AV DEZESSETE DE ABRIL, 52;54353.48;100000;4565;Nao;Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407111230
8444413608450;RS;CANOAS;GUAJUVIRAS;AVENIDA UM, N. 1830, Apto 202, BL 09;73420.37;135000;4562;Nao;Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413608450
10177314;RS;CANOAS;NITEROI;RUA ARTHUR BERNARDES, N. 405;652592.88;1176500;4454;Nao;Galpão, 0.00 de área total, 1001.76 de área privativa, 930.60 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10177314
8787704616614;RS;CANOAS;ESTANCIA VELHA;RUA SAO NICOLAU, N. 850, Apto 103, PAV 1, BL 8;114611.91;205000;4410;Nao;Apartamento, 0.00 de área total, 41.19 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704616614
8787701835137;RS;CANOAS;LOT RESID CANOAS LES;RUA SUB HELIO SANSONE - ANTIGA RUA 4, N. 21, Apto 411, TORRE 04 LT 08 QD E;120580.49;210000;4259;Nao;Apartamento, 0.00 de área total, 47.28 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701835137
8787710737266;RS;CANOAS;RIO BRANCO;RUA MACHADINHO, N. 1580, Apto 102, BL 14;78201.87;135000;4208;Nao;Apartamento, 62.76 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710737266
8047200400231;RS;CANOAS;MATHIAS VELHO;RUA ESPUMOSO, N. 305,;187036.83;320332;4162;Nao;Casa, 0.00 de área total, 80.00 de área privativa, 500.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8047200400231
8787702838199;RS;CANOAS;SAO JOSE;RUA LOPES TROVAO, N. 45, Apto 402, BL 07;90746.77;155000;4146;Nao;Apartamento, 67.73 de área total, 41.19 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702838199
8787707302505;RS;CANOAS;RIO BRANCO;RUA MACHADINHO, N. 1580, Apto 101, BL 01;85711.78;146400;4146;Nao;Apartamento, 62.76 de área total, 41.19 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707302505
8787708314981;RS;CANOAS;RIO BRANCO;RUA MACHADINHO, N. 1580, Apto 101, BL 16 1º PAVIMENTO;81964.82;140000;4146;Nao;Apartamento, 62.76 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708314981
1444420999097;RS;CANOAS;OLARIA;RUA GILDO DE FREITAS, N. 1807, Apto 16, LT 9 A 12 QD C;105610.35;180000;4133;Nao;Apartamento, 59.28 de área total, 58.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420999097
8787704195392;RS;CANOAS;MATO GRANDE;RUA ROBERTO FRANCISCO BEHRENS, N. 303, Apto 101, BL 16;103704.06;175000;4075;Nao;Apartamento, 0.00 de área total, 41.19 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704195392
8787711255737;RS;CANOAS;MATO GRANDE;RUA ANTONIO LOURENCO ROSA, N. 187, Apto 502, BL 13;92444.76;156000;4075;Nao;Apartamento, 76.21 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711255737
8444422622142;RS;CANOAS;GUAJUVIRAS;AV 1, N. 527, Apto 402, BL 3;68797.93;115000;4018;Nao;Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422622142
8555510763696;RS;CANOAS;FATIMA;RUA DOM JOAO BECKER, N. 1852, Apto 579, BL T PAV 05;125113.59;207000;3956;Nao;Apartamento, 0.00 de área total, 42.46 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555510763696
1444413805495;RS;CANOAS;MATO GRANDE;RUA ANTONIO LOURENCO ROSA, N. 180, Apto 808, LT 02, QD B, TORRE D;92902.04;152180.48;3896;Nao;Apartamento, 69.48 de área total, 43.38 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444413805495
1444407787553;RS;CANOAS;RIO BRANCO;RUA DOM JOAO BECKER, N. 1852, Apto 135, BL I;125884.66;200000;3706;Nao;Apartamento, 74.68 de área total, 42.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407787553
8555535288517;RS;CANOAS;FATIMA;RUA OLIVEIRA VIANA, N. 491, Apto 149, BL M;125884.66;200000;3706;Nao;Apartamento, 76.46 de área total, 42.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535288517
1444403309878;RS;CANOAS;CENTRO;RUA CANDIDO MACHADO, N. 100, Apto 1205, COBERTURA;573582.87;900000;3627;Nao;Apartamento, 0.00 de área total, 163.49 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403309878
8555511256488;RS;CANOAS;IGARA;RUA DOS GUAMIRINS, N. 303, CS 183, ANTIGA RUA CINCO;295000;295000;0;Nao;Casa, 116.23 de área total, 85.74 de área privativa, 116.23 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511256488
8444415934827;RS;CANOAS;ESTANCIA VELHA;RUA QUATRO, N. 36, Apto 318, BL E;135000;135000;0;Nao;Apartamento, 42.91 de área total, 38.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415934827
8555501205201;RS;CANOAS;MATO GRANDE;RUA ROBERTO FRANCISCO BEHRENS, N. 225, Apto 204, 01 ANDAR BOX 339;200000;200000;0;Nao;Apartamento, 73.69 de área total, 48.61 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555501205201
1555512643053;RS;CANOAS;NOSSA SENHORA DAS GRACAS;RUA MONTE CASTELO, N. 450, 0,;1060000;1060000;0;Nao;Casa, 229.90 de área total, 229.90 de área privativa, 836.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555512643053
8787701368709;RS;CANOAS;SAO JOSE;RUA LOPES TROVAO, N. 45, Apto 103, BL 8;180000;138000;0;Nao;Apartamento, 67.73 de área total, 41.19 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701368709
8787717674936;RS;CANOAS;FATIMA;RUA CAIRU, N. 1705, Apto 503, BL 06;185128.5;135000;0;Nao;Apartamento, 65.30 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717674936
8787717187229;RS;CANOAS;FATIMA;RUA CAIRU, N. 1705, Apto 204, BL 03;193736.4;140000;0;Nao;Apartamento, 76.74 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717187229
8444427408874;RS;CANOAS;OLARIA;RUA PROFESSORA MARLENE MARIA DE SOUZA, N. SN,;205098.5;136000;0;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 200.25 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427408874
1444419175973;RS;CAPAO DA CANOA;PRAIA CAPAO NOVO;RUA PRIMAVERA, N. 3913, LT 08 QD 149 SETOR 334 RUA BEIJA-FLOR;168888.29;265000;3627;Nao;Casa, 54.90 de área total, 54.90 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419175973
1444401235176;RS;CAPAO DA CANOA;ZONA NOVA;RUA JOSE MILTON LOPES, N. 1257, Apto 604, LT 19, QD 20A, BOX 11;375000;375000;0;Nao;Apartamento, 107.08 de área total, 87.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444401235176
8444426253699;RS;CAPAO DO LEAO;CENTRO;RUA UM, N. 155,;32153.4;61500;4772;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426253699
8444426379005;RS;CAPAO DO LEAO;CENTRO;RUA UM, N. 135,;37613.95;70000;4627;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426379005
8444417372583;RS;CAPAO DO LEAO;JARDIM AMERICA;AVENIDA REVERENDO MARTINHO LUTERO, N. 245,;81232.99;150000;4585;Nao;Prédio, 58.00 de área total, 58.00 de área privativa, 251.81 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417372583
8444412666465;RS;CAPAO DO LEAO;JARDIM AMERICA;1 DE MAIO, N. 1084,;88088.79;150460.04;4146;Nao;Casa, 43.20 de área total, 43.20 de área privativa, 294.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412666465
10209506;RS;CARAZINHO;CENTRO;RUA 24 DE JANEIRO, N. 200, ST 05, QD 05, LT 13, CS 200 E 208;454133.23;850000;4658;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 720.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10209506
1555536036726;RS;CARAZINHO;CENTRO;AVENIDA FLORES DA CUNHA, N. 1225, Apto 401,;549554.63;973000;4352;Nao;Apartamento, 0.00 de área total, 124.42 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 2 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555536036726
8444434799450;RS;CARAZINHO;SOMMER;RUA RAIMUNDO KLOECKNER, N. 278, Apto 305, 3º PAV, BL B, BOX 23;123904.77;205000;3956;Nao;Apartamento, 68.15 de área total, 44.75 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434799450
1787700766575;RS;CARLOS BARBOSA;TRIANGULO;RUA EXPEDICIONARIO ALBERTO NAZARENO CERATTI, N. 947, Apto 212, BOX 39;518000;518000;0;Nao;Apartamento, 123.63 de área total, 89.98 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700766575
8444414404921;RS;CARLOS BARBOSA;CENTRO;RUA NOVA PRATA, N. 268, Apto 407, BL B PAV 05 BOX 47;261827.37;240000;0;Nao;Apartamento, 58.00 de área total, 52.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414404921
8555512802257;RS;CARLOS BARBOSA;VILA NOVA;RUA NOVA PRATA, N. 553, Apto 306, BL A;291776.91;206000;0;Nao;Apartamento, 58.00 de área total, 52.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555512802257
10216277;RS;CAXIAS DO SUL;VINHEDOS;RUA FRANCISCO CHIARELLO, N. 00, QD 4731, LT 24;464522.45;833000;4424;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 720.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10216277
8444421669099;RS;CAXIAS DO SUL;NOSSA SENHORA DO ROSARIO;RUA JOSELINO FERREIRA BORGES, N. 793, Apto 52,;98832.14;173000;4288;Nao;Apartamento, 64.25 de área total, 58.29 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421669099
8444435763734;RS;CAXIAS DO SUL;NOSSA SENHORA DAS GRACAS;RUA DIONYSIO ADAMI, N. 741, Apto 239, BL J, LT 04, QD 6090, VAGA 94;90746.77;155000;4146;Nao;Apartamento, 52.25 de área total, 47.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435763734
8787715106523;RS;CAXIAS DO SUL;Panazzolo;RUA SANTO DALFOVO, N. 237, Apto 203, BL 09, 2º PAV, VG Nº 324;105481.84;178000;4075;Nao;Apartamento, 79.04 de área total, 38.49 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715106523
8444434209997;RS;CAXIAS DO SUL;ESPLANADA;RUA MOZART PERPÉTUO MONTEIRO, N. 80, Apto 16;93333.65;157500;4075;Nao;Apartamento, 0.00 de área total, 40.76 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434209997
8787710714517;RS;CAXIAS DO SUL;NOSSA SENHORA DAS GRACAS;RUA DIONYSIO ADAMI, N. 741, Apto 144, BL K, VG 83;100741.08;170000;4075;Nao;Apartamento, 64.25 de área total, 47.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710714517
8444431503100;RS;CAXIAS DO SUL;VILA VERDE;RUA ANDRIO RAFAEL ARRALDI, N. 186, Apto 102, BL C;96592.92;163000;4075;Nao;Apartamento, 63.05 de área total, 49.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431503100
10213114;RS;CAXIAS DO SUL;SANTA CATARINA;RUA MATTEO GIANELLA, N. 423, TERREO ST 02 QD 894 LT 19 PARTE;181576.97;305000;4047;Nao;Sala, 0.00 de área total, 114.00 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10213114
8787718293553;RS;CAXIAS DO SUL;DESVIO RIZZO;RUA JOAQUIM PRESTES, N. 1928, Apto 101, BL 10;120882.7;200000;3956;Nao;Apartamento, 84.34 de área total, 38.49 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718293553
8787713694185;RS;CAXIAS DO SUL;PANAZZOLO;RUA SANTO DALFOVO, N. 237, Apto 108, TORRE 01, LT 30, QD 3442, VAGA 409;119673.87;198000;3956;Nao;Apartamento, 89.30 de área total, 44.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713694185
8787714510541;RS;CAXIAS DO SUL;PANAZZOLO;RUA SANTO DALFOVO, N. 237, Apto 301, BL 08 VG 290;131762.14;218000;3956;Nao;Apartamento, 0.00 de área total, 38.49 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714510541
8787718066646;RS;CAXIAS DO SUL;JARDIM ELDORADO;RUA ANTONIO FRANCISCO PASQUALI, N. 348, Apto 503, BL 10, LT 07, QD 2631, VAGA N 192;111816.5;185000;3956;Nao;Apartamento, 92.12 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718066646
8555538347506;RS;CAXIAS DO SUL;SAO VIRGILIO;AVENIDA FRANCA, N. 1848, Apto 508, BL 01, LT 32, QD 3081, VAGA 106,;114838.57;190000;3956;Nao;Apartamento, 76.77 de área total, 42.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538347506
8444429678623;RS;CAXIAS DO SUL;DIAMANTINO;RUA MADRE BARBARA, N. 806, Apto 531, TORRE 5;144503.86;236000;3877;Nao;Apartamento, 77.27 de área total, 49.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429678623
10229375;RS;CAXIAS DO SUL;SAMUARA;RUA GUERINO ZUGNO, N. S/N, QD 2919, LT 20;434212.63;681316.32;3627;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 1000.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10229375
1306100006365;RS;CAXIAS DO SUL;CINQUENTENARIO;AVENIDA DEPUTADO ULYSSES GUIMARAES, N. 347, QD 4227, LT 02, CS 04;230000;230000;0;Nao;Casa, 0.00 de área total, 99.43 de área privativa, 117.63 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1306100006365
1444403490653;RS;CAXIAS DO SUL;DESVIO RIZZO;RUA OLI DEBASTIANI, N. 263, Apto 201, PAV 03;274752.64;274752.64;0;Nao;Apartamento, 66.14 de área total, 63.16 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403490653
8444409098605;RS;CAXIAS DO SUL;DESVIO RIZZO;RUA ALEXANDRE LUCIANO, N. 956, Apto 307, PREDIO B VG 04;183934.49;183934.49;0;Nao;Apartamento, 0.00 de área total, 55.48 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409098605
8787715303876;RS;CAXIAS DO SUL;DESVIO RIZZO;RUA JOAQUIM PRESTES, N. 1928, Apto 504, BL 17 VAGA DE GARAGEM 380;180000;180000;0;Nao;Apartamento, 82.68 de área total, 38.49 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715303876
1444413017896;RS;CAXIAS DO SUL;NOSSA SENHORA DE FATIMA;RUA HUGO TORQUATO ARGENTA, N. 1156, Apto 12, 2 PAVIMENTO;357352.13;357352.13;0;Nao;Apartamento, 150.57 de área total, 115.78 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444413017896
